# positive trace: 1
4.256659502374773169e-03,5.230871993735031894e-02,9.700682911742498915e-02,2.067866589954956702e-01,2.943864926182337416e-01,3.633133406221903394e-01,4.170742136439166137e-01,4.591761223199639641e-01,4.931260772868832909e-01,5.224310891812261604e-01,5.505981686395434727e-01,5.811343262983865721e-01,6.175465727943065808e-01,6.633419187638547321e-01,7.220273748435823702e-01,7.380887742951350861e-01,7.551036574682123970e-01,7.731177090118551698e-01,7.921766135751049376e-01,8.123260558070029003e-01,8.336117203565898137e-01
4.965997875267042505e-01,5.372333044666293134e-01,5.718076445684238118e-01,6.392864212607491936e-01,6.666451958878814033e-01,6.601826333554214887e-01,6.261973985689700539e-01,5.709881564341280358e-01,5.008535718564960382e-01,4.220923097416752201e-01,3.410030349952663520e-01,2.638844125228703152e-01,1.970351072300878525e-01,1.467537840225196510e-01,1.193391078057667865e-01,1.168938218246260013e-01,1.161452749824601338e-01,1.171755178703455247e-01,1.200666010793586952e-01,1.249005752005760139e-01,1.317594908250738495e-01
# positive trace: 11
6.243778480923277419e-02,1.053751747205135675e-01,1.454013067582204943e-01,2.441700849877735668e-01,3.236871553218579334e-01,3.869971611189784166e-01,4.371447457376395063e-01,4.771745525363458307e-01,5.101312248736020738e-01,5.390594061079130306e-01,5.670037395977830519e-01,5.970088687017169882e-01,6.321194367782193568e-01,6.753800871857950083e-01,7.298354632829485711e-01,7.446050947051736646e-01,7.602027264441142407e-01,7.766680200456574923e-01,7.940406370556907234e-01,8.123602390201014600e-01,8.316664874847764510e-01
5.096000781676096603e-01,5.425164179232743189e-01,5.706658833459992142e-01,6.263323801003863878e-01,6.500500311774367601e-01,6.464890781752209437e-01,6.203197626918089957e-01,5.762123263252714178e-01,5.188370106736786003e-01,4.528640573351007670e-01,3.829637079076086970e-01,3.138062039892725585e-01,2.500617871781626866e-01,1.964006990723493329e-01,1.574931812699031097e-01,1.509883017964957219e-01,1.456196267398332522e-01,1.414479937677919630e-01,1.385342405482481998e-01,1.369392047490783637e-01,1.367237240381587726e-01
# positive trace: 12
7.500746444889766495e-02,1.208445563657168376e-01,1.634960442065136188e-01,2.683905774500114361e-01,3.524539130817208044e-01,4.191910992744475872e-01,4.721071842009976205e-01,5.147072160341770175e-01,5.504962429467916696e-01,5.829793131116477456e-01,6.156614747015509703e-01,6.520477758893072906e-01,6.956432648477227643e-01,7.499529897496033382e-01,8.184819987677551811e-01,8.370524829753540619e-01,8.566499041798365521e-01,8.773199214658877754e-01,8.991081939181935212e-01,9.220603806214391351e-01,9.462221406603098517e-01
5.200544236267118370e-01,4.894439475594979938e-01,4.651116781235315467e-01,4.273062588276204110e-01,4.294963978650328529e-01,4.639918205022858233e-01,5.231022520058961067e-01,5.991374176423804876e-01,6.844070426782560279e-01,7.712208523800394566e-01,8.518885720142475027e-01,9.187199268473968949e-01,9.640246421460048065e-01,9.801124431765880773e-01,9.592930552056635474e-01,9.481979663394555224e-01,9.345336351123969543e-01,9.181998828998299000e-01,8.990965310770963059e-01,8.771234010195391173e-01,8.521803141025007244e-01
# positive trace: 13
7.721781796230618722e-02,1.164398710929926001e-01,1.531637621431113927e-01,2.447336577531957214e-01,3.200660513002100416e-01,3.819823425899876446e-01,4.333039314283614329e-01,4.768522176211647534e-01,5.154486009742306196e-01,5.519144812933923783e-01,5.890712583844830430e-01,6.297403320533356830e-01,6.767431021057837004e-01,7.329009683476600534e-01,8.010353305847979222e-01,8.191129869217511628e-01,8.380466573530400698e-01,8.578730953058114617e-01,8.786290542072128229e-01,9.003512874843909719e-01,9.230765485644926160e-01
5.001313026695997088e-01,4.843990172504217817e-01,4.727426036540899879e-01,4.599964846412512021e-01,4.734500780508152373e-01,5.082838980577423227e-01,5.596784588369927427e-01,6.228142745635267818e-01,6.928718594123044472e-01,7.650317275582861898e-01,8.344743931764322387e-01,8.963803704417026008e-01,9.459301735290577273e-01,9.783043166134578472e-01,9.886833138698630785e-01,9.874070305904603106e-01,9.845834184076529549e-01,9.801496954991726351e-01,9.740430800427515301e-01,9.662007902161217077e-01,9.565600441970152357e-01
# positive trace: 14
1.028740185609129665e-02,5.231755794516482899e-02,9.177990521320882056e-02,1.907787537185385296e-01,2.731505722487173604e-01,3.418421028241870885e-01,3.998000874653894754e-01,4.499712681927662272e-01,4.953023870267591611e-01,5.387401859878102606e-01,5.832314070963608987e-01,6.317227923728530037e-01,6.871610838377284480e-01,7.524930235114292154e-01,8.306653534143967343e-01,8.512440057136846372e-01,8.727350723140573363e-01,8.951769394335704622e-01,9.186079932902799783e-01,9.430666201022417372e-01,9.685912060875112584e-01
4.743746881520872205e-01,4.483873762354268488e-01,4.280314548856053447e-01,3.983272796958061690e-01,4.046483913584436043e-01,4.402078982054163370e-01,4.982189085686231644e-01,5.718945307799627731e-01,6.544478731713341269e-01,7.390920440746356901e-01,8.190401518217662602e-01,8.875053047446246346e-01,9.377006111751093886e-01,9.628391794451194308e-01,9.561341178865534474e-01,9.491937496336051439e-01,9.400262568307169442e-01,9.285432289208446210e-01,9.146562553469435031e-01,8.982769255519699181e-01,8.793168289788795278e-01
# positive trace: 15
2.968069171828106173e-02,7.788153917724330300e-02,1.226303385729962947e-01,2.320898647828978090e-01,3.188238612418830553e-01,3.865181829342350106e-01,4.388586848442365129e-01,4.795312219561706502e-01,5.122216492543204547e-01,5.406158217229688479e-01,5.683995943463989731e-01,5.992588221088935851e-01,6.368793599947357720e-01,6.849470629882086214e-01,7.471477860735951104e-01,7.642363036970373225e-01,7.823593478296835269e-01,8.015649328657927786e-01,8.219010731996239105e-01,8.434157832254360887e-01,8.661570773374878129e-01
5.297538261948209204e-01,5.633677107336644285e-01,5.916650009795059173e-01,6.450426644549305255e-01,6.630348897992488499e-01,6.510336330816416384e-01,6.144308503712891945e-01,5.586184977373722660e-01,4.889885312490711566e-01,4.109329069755665587e-01,3.298435809860391088e-01,2.511125093496693328e-01,1.801316481356376453e-01,1.222929534131245721e-01,8.298838125131080545e-02,7.701765027595694479e-02,7.244178569094605891e-02,6.933102669603945223e-02,6.775561249099847083e-02,6.778578227558453018e-02,6.949177524955894858e-02
# positive trace: 16
1.120824555617191964e-02,4.453715248076874078e-02,7.632591054472770420e-02,1.586934135349023778e-01,2.310296453674774153e-01,2.950587768200651495e-01,3.525049786702774135e-01,4.050924216957266233e-01,4.545452766740247230e-01,5.025877143827842675e-01,5.509439055996169232e-01,6.013380211021350785e-01,6.554942316679508441e-01,7.151367080746764415e-01,7.819896210999240926e-01,7.989543021616989371e-01,8.164360929612137774e-01,8.344574536917853669e-01,8.530408445467312362e-01,8.722087257193684717e-01,8.919835574030139380e-01
5.094580141483584512e-01,5.249363007534604275e-01,5.367363007950671783e-01,5.518665418331918371e-01,5.433493090524690317e-01,5.155314235994180594e-01,4.727597066205583287e-01,4.193809792624089705e-01,3.597420626714891712e-01,2.981897779943184501e-01,2.390709463774159937e-01,1.867323889673010717e-01,1.455209269104929259e-01,1.197833813535107705e-01,1.138665734428740695e-01,1.158255975798052062e-01,1.191792426296279656e-01,1.239841331706808270e-01,1.302968937813023809e-01,1.381741490398311623e-01,1.476725235246056367e-01
# positive trace: 17
2.921472799051953034e-02,6.702810166401038106e-02,1.027200406937365529e-01,1.932953973905362222e-01,2.702477278491147161e-01,3.360955300731251483e-01,3.933573020662200492e-01,4.445515418320525325e-01,4.921967473742754895e-01,5.388114166965418672e-01,5.869140478025044461e-01,6.390231386958160620e-01,6.976571873801299395e-01,7.653346918590987480e-01,8.445741501363754900e-01,8.651717258983268044e-01,8.865816498716290184e-01,9.088367296834414244e-01,9.319697729609235370e-01,9.560135873312347599e-01,9.810009804215339413e-01
5.002004431253401773e-01,4.705817394065229808e-01,4.468522289535654113e-01,4.088949235604916188e-01,4.086996173971734203e-01,4.392333841513432757e-01,4.934632975107330899e-01,5.643564311630749897e-01,6.448798587961011020e-01,7.280006540975436646e-01,8.066858907551344160e-01,8.739026424566054274e-01,9.226179828896892143e-01,9.457989857421177371e-01,9.364127247016229560e-01,9.287096795193543475e-01,9.187226206957674890e-01,9.063599326631874842e-01,8.915299998539399917e-01,8.741412067003505593e-01,8.541019376347444014e-01
# positive trace: 18
5.228331676535864780e-02,8.924671797255732952e-02,1.241572030966406476e-01,2.128116238244295577e-01,2.881155230984746574e-01,3.523822554920305050e-01,4.079251755783514510e-01,4.570576379306918180e-01,5.020929971223061505e-01,5.453446077264489933e-01,5.891258243163743913e-01,6.357500014653371112e-01,6.875304937465914756e-01,7.467806557333919182e-01,8.158138419989928725e-01,8.337291986631633067e-01,8.523443863349557947e-01,8.716895403069997439e-01,8.917947958719245616e-01,9.126902883223598772e-01,9.344061529509346542e-01
5.020511911556085893e-01,5.187844859071263359e-01,5.318580426655666882e-01,5.505378193466047287e-01,5.451576598762357673e-01,5.196494626063054012e-01,4.779451258886590059e-01,4.239765480751422899e-01,3.616756275176006841e-01,2.949742625678797858e-01,2.278043515778250538e-01,1.640977928992820578e-01,1.077864848840962841e-01,6.280232588411319150e-02,3.307721425117841202e-02,2.872641040334237769e-02,2.548930057750051562e-02,2.341710429217876491e-02,2.256104106590308897e-02,2.297233041719948937e-02,2.470219186459392258e-02
# positive trace: 19
5.235676000109671518e-02,9.396268417181617705e-02,1.328908447067011778e-01,2.297789664088645545e-01,3.091570769191194223e-01,3.739717050942374388e-01,4.271693797909901225e-01,4.716966298661491308e-01,5.104999841764858992e-01,5.465259715787724737e-01,5.827211209297800121e-01,6.220319610862801163e-01,6.674050209050448323e-01,7.217868292428454291e-01,7.881239149564536195e-01,8.057891485170195489e-01,8.243177790126750004e-01,8.437481898846641570e-01,8.641187645742315349e-01,8.854678865226216500e-01,9.078339391710784634e-01
5.273025993876986339e-01,4.873562900766785777e-01,4.544932142159717192e-01,3.966478807893822345e-01,3.844128904918486245e-01,4.094713400064546871e-01,4.635063260162837762e-01,5.382009452044195230e-01,6.252382942539455035e-01,7.163014698479454045e-01,8.030735686695025244e-01,8.772376874017001613e-01,9.304769227276222798e-01,9.544743713303525112e-01,9.409131298929742648e-01,9.313633044594615829e-01,9.191653122835529155e-01,9.042108118606104750e-01,8.863914616859972506e-01,8.655989202550758987e-01,8.417248460632094087e-01
# positive trace: 20
7.000654405878756203e-02,1.009355111768835828e-01,1.302390522336755174e-01,2.051136994883731579e-01,2.693136234030919507e-01,3.245933983197643036e-01,3.727075985803224856e-01,4.154107985266989878e-01,4.544575725008261347e-01,4.916024948446364173e-01,5.286001399000621603e-01,5.672050820090357437e-01,6.091718955134894919e-01,6.562551547553558962e-01,7.102094340765674474e-01,7.240931077549472850e-01,7.384771792433152404e-01,7.533845047920038063e-01,7.688379406513452530e-01,7.848603430716726281e-01,8.014745683033177581e-01
4.750159556176393738e-01,4.914036463970452018e-01,5.043133259167259519e-01,5.234819168313029625e-01,5.199307474757506320e-01,4.975039918038255404e-01,4.600458237692827135e-01,4.114004173258780095e-01,3.554119464273670648e-01,2.959245850275055711e-01,2.367825070800493870e-01,1.818298865387539820e-01,1.349108973573750203e-01,9.986971348966815210e-02,8.055050888938916631e-02,7.870593189415589497e-02,7.799467889835316747e-02,7.846682666425258690e-02,8.017245195412572856e-02,8.316163153024425103e-02,8.748444215487967413e-02
# positive trace: 21
9.019493011443802111e-02,1.225687634395095094e-01,1.532562951249205330e-01,2.318285583525598048e-01,2.996133865910707850e-01,3.586432553746388696e-01,4.109506402374490941e-01,4.585680167136868546e-01,5.035278603375373807e-01,5.478626466431859576e-01,5.936048511648176484e-01,6.427869494366177383e-01,6.974414169927716234e-01,7.596007293674646998e-01,8.312973620948820308e-01,8.497732894608346355e-01,8.689162355354027589e-01,8.887526766943623091e-01,9.093090893134891939e-01,9.306119497685600983e-01,9.526877344353502641e-01
4.734051141780324934e-01,4.622546627496746940e-01,4.545727541621861767e-01,4.500510190088173879e-01,4.677729718062249020e-01,5.035987406325300730e-01,5.533884535658537551e-01,6.130022386843170246e-01,6.783002240660410687e-01,7.451425377891469637e-01,8.093893079317557859e-01,8.669006625719885006e-01,9.135367297879664061e-01,9.451576376578104677e-01,9.576235142596418726e-01,9.573246030371537207e-01,9.556820798727462263e-01,9.526420160460851161e-01,9.481504828368367832e-01,9.421535515246675097e-01,9.345972933892430223e-01
# positive trace: 22
9.784961147529443182e-02,1.255028115281274503e-01,1.521821987108612773e-01,2.229476039318436520e-01,2.875209598239277242e-01,3.471037258575380147e-01,4.028973615030986277e-01,4.561033262310340564e-01,5.079230795117685160e-01,5.595580808157266661e-01,6.122097896133325001e-01,6.670796653750105110e-01,7.253691675711850806e-01,7.882797556722805910e-01,8.570128891487213130e-01,8.741616732185416572e-01,8.917149805377325711e-01,9.096884621150675976e-01,9.280977689593212787e-01,9.469585520792678235e-01,9.662864624836808858e-01
4.899363115257553969e-01,4.939115531326080388e-01,4.956206607197591318e-01,4.892593941923120138e-01,4.685843185099241581e-01,4.364619375807717860e-01,3.957587553130308411e-01,3.493412756148773224e-01,3.000760023944872290e-01,2.508294395600366711e-01,2.044680910197016477e-01,1.638584606816582134e-01,1.318670524540822842e-01,1.113603702451499144e-01,1.052049179630371589e-01,1.061526190435941458e-01,1.080908920462439610e-01,1.110570779541177333e-01,1.150885177503466195e-01,1.202225524180617483e-01,1.264965229403942071e-01
# positive trace: 23
7.936367534622491837e-02,1.153392341632260287e-01,1.491917600852959158e-01,2.344990243128766416e-01,3.060025096284517687e-01,3.660965975762845992e-01,4.171756697006377967e-01,4.616341075457745524e-01,5.018662926559578352e-01,5.402666065754508917e-01,5.792294308485164134e-01,6.211491470194177023e-01,6.684201366324173943e-01,7.234367812317789026e-01,7.885934623617650852e-01,8.056573582401852507e-01,8.234463919438042012e-01,8.419917542763739604e-01,8.613246360416463299e-01,8.814762280433733332e-01,9.024777210853064391e-01
5.138203982489163435e-01,4.856148370939597503e-01,4.620988271549343329e-01,4.189900776546999772e-01,4.066802047680613819e-01,4.201077922675436893e-01,4.542114239256715980e-01,5.039296835149702503e-01,5.642011548079645111e-01,6.299644215771793565e-01,6.961580675951395403e-01,7.577206766343702604e-01,8.095908324673962708e-01,8.467071188667426584e-01,8.640081196049342882e-01,8.646511420877894816e-01,8.638509743503586247e-01,8.615416830243212143e-01,8.576573347413567472e-01,8.521319961331449422e-01,8.448997338313650740e-01
# positive trace: 24
2.283208037632920850e-02,5.266987635003598373e-02,8.115567478917726230e-02,1.551011375031608464e-01,2.202253201639826075e-01,2.780303248184847753e-01,3.300182535135092743e-01,3.776912082958983619e-01,4.225512912124941289e-01,4.661006043101388885e-01,5.098412496356744539e-01,5.552753292359431381e-01,6.039049451577870320e-01,6.572321994480483376e-01,7.167591941535691458e-01,7.318292000206558789e-01,7.473451728490065893e-01,7.633266800172081590e-01,7.797932889038475812e-01,7.967645668875118492e-01,8.142600813467880672e-01
5.154830673692827325e-01,4.912021122009100349e-01,4.707826628802693203e-01,4.324086237069562633e-01,4.197965302115743702e-01,4.290752864098089092e-01,4.563737963173448708e-01,4.978209639498673011e-01,5.495456933230615792e-01,6.076768884526126957e-01,6.683434533542058631e-01,7.276742920435257389e-01,7.817983085362579798e-01,8.268444068480875764e-01,8.589414909946997412e-01,8.641927041222923211e-01,8.684622726124600067e-01,8.716997689986859532e-01,8.738547658144536490e-01,8.748768355932466934e-01,8.747155508685481307e-01
# positive trace: 25
9.703987639468043824e-02,1.358697732870013108e-01,1.722972012715653367e-01,2.635147409974772925e-01,3.391502746848970573e-01,4.019418965949990707e-01,4.546277009889574394e-01,4.999457821279464920e-01,5.406342342731407236e-01,5.794311516857142408e-01,6.190746286268415943e-01,6.623027593576968908e-01,7.118536381394545698e-01,7.704653592332889600e-01,8.408760169003742790e-01,8.594544470089426902e-01,8.788733636674151972e-01,8.991684351096030925e-01,9.203753295693177794e-01,9.425297152803706613e-01,9.656672604765730306e-01
4.818245502986550077e-01,5.121744949705806516e-01,5.376215809153368497e-01,5.850243081940786904e-01,5.998488547107264646e-01,5.871071749340994739e-01,5.518112233330162431e-01,4.989729543762957409e-01,4.336043225327567696e-01,3.607172822712182425e-01,2.853237880604991283e-01,2.124357943694182016e-01,1.470652556667942923e-01,9.422412642144618877e-02,5.892436110219292922e-02,5.371051312979040204e-02,4.981058082793969610e-02,4.728985324325268857e-02,4.621361942234130521e-02,4.664716841181749951e-02,4.865578925829319029e-02
# positive trace: 26
2.226629270979340464e-02,6.526779845928105950e-02,1.055061305757832024e-01,2.057142091723428157e-01,2.879785564123805153e-01,3.554319119923536330e-01,4.112070156087189732e-01,4.584366069579338676e-01,5.002534257364552595e-01,5.397902116407405915e-01,5.801797043672466403e-01,6.245546436124307377e-01,6.760477690727497713e-01,7.377918204446611838e-01,8.129195374246218631e-01,8.328809043270231083e-01,8.537974834385427814e-01,8.757100839064579922e-01,8.986595148780464060e-01,9.226865855005852435e-01,9.478321049213513927e-01
4.710889904391907246e-01,5.008987664778883353e-01,5.251229121633314012e-01,5.658746480819100144e-01,5.704024850208849751e-01,5.450749927266594907e-01,4.962607409456369911e-01,4.303282994242210724e-01,3.536462379088151087e-01,2.725831261458228072e-01,1.935075338816476809e-01,1.227880308626930622e-01,6.679318683536250578e-02,3.189157154605937183e-02,2.445175474118734329e-02,2.738181274984565969e-02,3.226779353940296968e-02,3.919265832780549630e-02,4.823936833299954235e-02,5.949088477293128230e-02,7.303016886554686282e-02
# positive trace: 27
6.213616878889788309e-02,9.636067029886657975e-02,1.288693939067632743e-01,2.124574844222314740e-01,2.850772804014872208e-01,3.488024781932235752e-01,4.057067741461334309e-01,4.578638646089099318e-01,5.073474459302458328e-01,5.562312144588346108e-01,6.065888665433687432e-01,6.604940985325413738e-01,7.200206067750456462e-01,7.872420876195744821e-01,8.642322374148209141e-01,8.839917833646725454e-01,9.044339753409350591e-01,9.255858266890828467e-01,9.474743507545904109e-01,9.701265608829324760e-01,9.935694704195832117e-01
4.762178867264589832e-01,4.614070988818806951e-01,4.508530580876872751e-01,4.419805963258974235e-01,4.599439247279473175e-01,4.993204651799841298e-01,5.546876395681548111e-01,6.206228697786064785e-01,6.917035776974861383e-01,7.625071852109412962e-01,8.276111142051184588e-01,8.815927865661645768e-01,9.190296241802273780e-01,9.344990489334535910e-01,9.225784827119903886e-01,9.152059120495621425e-01,9.059460904627760769e-01,8.947283798487855044e-01,8.814821421047429606e-01,8.661367391278023131e-01,8.486215328151164305e-01
# positive trace: 28
